9.802,10.132,9
10.35,9.768,9
10.098,9.988,9
9.73,9.91,9
9.754,10.43,9
9.836,9.902,9
10.238,9.866,9
9.53,9.862,9
10.154,9.82,9
9.336,10.456,9
9.378,10.21,9
9.712,10.264,9
9.638,10.208,9
9.518,9.956,9
10.236,9.91,9
9.4,10.086,9
10.196,9.746,9
10.138,9.828,9
10.062,10.26,9
10.394,9.984,9
10.284,10.348,9
9.706,9.978,9
9.906,10.588,9
10.356,9.198,9
9.954,9.704,9
9.796,10.378,9
10.386,10.608,9
10.41,9.912,9
10.172,10.598,9
10.286,9.712,9
9.932,10.234,9
10.298,9.948,9
10.352,9.932,9
9.848,10.328,9
10.514,10.498,9
9.944,9.934,9
9.92,10.022,9
9.908,10.606,9
10.182,9.99,9
10.256,9.25,9
12.04,10.028,10
12.082,10.044,10
12.4,10.156,10
11.988,9.926,10
12.34,9.918,10
12.228,9.978,10
12.348,10.488,10
12.044,9.358,10
11.736,10.122,10
12.35,9.798,10
11.246,10.122,10
12.276,10.99,10
12.374,10.018,10
12.53,10.0,10
12.27,9.792,10
12.364,10.176,10
12.458,10.18,10
11.952,9.682,10
11.772,9.924,10
11.502,10.008,10
12.134,9.482,10
11.628,10.286,10
12.064,9.616,10
11.906,9.82,10
11.736,10.29,10
12.114,10.904,10
11.59,9.712,10
12.648,9.814,10
12.164,11.018,10
12.22,9.796,10
11.846,9.634,10
11.808,10.058,10
12.096,9.846,10
11.594,10.078,10
12.252,9.938,10
11.998,9.676,10
11.894,10.012,10
12.274,9.936,10
12.176,10.364,10
12.104,10.388,10
11.372,11.466,11
10.94,11.482,11
11.084,11.554,11
11.232,11.374,11
11.22,11.64,11
10.962,11.75,11
11.014,11.746,11
11.524,10.982,11
11.012,11.364,11
11.2,11.062,11
11.626,11.894,11
11.23,11.728,11
11.144,11.91,11
11.106,11.868,11
11.53,11.918,11
11.21,11.114,11
10.746,11.702,11
11.154,11.692,11
11.412,11.924,11
10.948,11.532,11
10.988,12.298,11
10.96,11.392,11
11.656,11.346,11
11.178,12.062,11
11.368,11.56,11
11.264,11.724,11
11.554,11.576,11
10.974,11.114,11
11.12,11.634,11
11.51,12.052,11
10.95,11.402,11
11.864,12.406,11
11.198,10.854,11
11.65,11.496,11
11.248,11.722,11
11.602,11.888,11
11.424,11.454,11
11.312,11.718,11
10.736,11.68,11
11.56,11.798,11
10.028,12.268,12
9.282,11.976,12
9.178,11.53,12
9.954,12.398,12
9.622,11.558,12
9.914,11.844,12
9.07,11.092,12
10.578,11.354,12
9.582,12.14,12
9.622,11.528,12
9.35,11.71,12
10.234,11.974,12
8.986,12.31,12
9.438,12.11,12
9.592,12.012,12
9.666,11.88,12
9.364,12.012,12
9.71,11.772,12
9.992,11.836,12
9.916,12.028,12
9.382,12.226,12
9.808,12.23,12
9.272,12.152,12
9.392,11.18,12
9.28,11.976,12
9.848,11.632,12
9.322,11.514,12
9.718,11.95,12
9.12,11.76,12
8.978,12.37,12
10.072,12.202,12
9.966,11.822,12
9.506,11.648,12
9.702,11.536,12
9.45,11.96,12
9.916,11.962,12
9.96,11.538,12
9.014,11.744,12
9.024,11.846,12
10.296,11.61,12
7.87,10.838,13
8.164,10.534,13
8.214,10.62,13
8.166,10.698,13
8.05,10.746,13
7.978,11.13,13
8.08,10.992,13
8.472,11.082,13
8.494,10.584,13
8.354,10.38,13
8.096,10.714,13
7.882,10.832,13
7.908,11.346,13
7.814,10.872,13
8.28,10.104,13
8.082,10.676,13
8.068,10.118,13
8.116,10.698,13
8.042,10.79,13
8.096,10.878,13
8.124,10.932,13
8.632,11.124,13
8.27,10.716,13
7.622,10.148,13
8.198,11.398,13
8.582,11.064,13
7.942,11.076,13
8.004,10.574,13
8.504,11.378,13
8.118,11.012,13
7.874,11.296,13
7.668,10.924,13
7.966,10.72,13
7.94,10.996,13
7.988,11.228,13
8.164,11.112,13
8.386,10.772,13
8.248,10.994,13
8.286,10.734,13
8.224,10.316,13
7.976,9.578,14
7.876,8.796,14
8.172,9.01,14
8.068,9.202,14
8.416,8.654,14
8.71,8.458,14
8.056,8.434,14
7.304,9.266,14
8.118,8.608,14
7.616,9.446,14
8.092,8.956,14
8.368,8.968,14
8.022,9.334,14
8.32,9.062,14
7.832,8.952,14
7.704,8.672,14
8.236,9.108,14
8.37,8.904,14
8.352,8.896,14
8.046,9.228,14
7.71,9.538,14
8.534,8.55,14
7.996,9.172,14
8.046,9.204,14
8.622,9.174,14
7.776,8.898,14
8.226,9.038,14
7.904,9.194,14
7.874,8.856,14
7.992,8.952,14
8.262,9.468,14
8.088,9.294,14
8.034,9.792,14
8.352,9.016,14
7.85,9.334,14
8.404,9.366,14
7.892,8.808,14
8.202,9.232,14
7.668,9.026,14
8.242,9.308,14
9.432,8.61,15
10.066,8.19,15
9.146,8.044,15
9.662,7.866,15
9.6,7.874,15
8.618,8.552,15
9.334,7.658,15
9.424,7.83,15
8.892,8.166,15
9.386,7.746,15
9.878,8.054,15
9.558,7.948,15
9.222,8.002,15
9.52,8.282,15
9.76,7.932,15
9.568,8.052,15
9.736,7.552,15
9.584,8.478,15
9.358,8.242,15
9.404,7.79,15
9.458,8.54,15
9.482,7.766,15
8.844,8.024,15
9.29,8.472,15
9.274,7.566,15
9.11,8.014,15
9.542,7.688,15
9.432,8.122,15
9.786,8.066,15
9.382,7.664,15
9.404,8.228,15
9.146,8.158,15
9.622,8.004,15
10.286,7.892,15
9.43,7.676,15
9.44,8.058,15
9.788,7.684,15
9.586,7.91,15
9.694,7.448,15
9.576,7.866,15
11.442,8.688,16
11.466,8.558,16
10.674,8.936,16
11.23,8.126,16
11.614,8.588,16
11.59,8.496,16
11.536,7.586,16
11.638,8.266,16
11.16,8.43,16
10.904,8.532,16
11.284,8.742,16
11.25,8.192,16
10.84,8.218,16
11.798,8.836,16
11.51,8.094,16
10.932,7.796,16
11.404,8.206,16
11.088,8.326,16
11.334,8.17,16
11.272,8.394,16
11.59,8.408,16
