9.802,10.132,1
10.35,9.768,1
10.098,9.988,1
9.73,9.91,1
9.754,10.43,1
9.836,9.902,1
10.238,9.866,1
9.53,9.862,1
10.154,9.82,1
9.336,10.456,1
9.378,10.21,1
9.712,10.264,1
9.638,10.208,1
9.518,9.956,1
10.236,9.91,1
9.4,10.086,1
10.196,9.746,1
10.138,9.828,1
10.062,10.26,1
10.394,9.984,1
10.284,10.348,1
9.706,9.978,1
9.906,10.588,1
10.356,9.198,1
9.954,9.704,1
9.796,10.378,1
10.386,10.608,1
10.41,9.912,1
10.172,10.598,1
10.286,9.712,1
9.932,10.234,1
10.298,9.948,1
10.352,9.932,1
9.848,10.328,1
10.514,10.498,1
9.944,9.934,1
9.92,10.022,1
9.908,10.606,1
10.182,9.99,1
10.256,9.25,1
12.04,10.028,1
12.082,10.044,1
12.4,10.156,1
11.988,9.926,1
12.34,9.918,1
12.228,9.978,1
12.348,10.488,1
12.044,9.358,1
11.736,10.122,1
12.35,9.798,1
11.246,10.122,1
12.276,10.99,1
12.374,10.018,1
12.53,10.0,1
12.27,9.792,1
12.364,10.176,1
12.458,10.18,1
11.952,9.682,1
11.772,9.924,1
11.502,10.008,1
12.134,9.482,1
11.628,10.286,1
12.064,9.616,1
11.906,9.82,1
11.736,10.29,1
12.114,10.904,1
11.59,9.712,1
12.648,9.814,1
12.164,11.018,1
12.22,9.796,1
11.846,9.634,1
11.808,10.058,1
12.096,9.846,1
11.594,10.078,1
12.252,9.938,1
11.998,9.676,1
11.894,10.012,1
12.274,9.936,1
12.176,10.364,1
12.104,10.388,1
11.372,11.466,1
10.94,11.482,1
11.084,11.554,1
11.232,11.374,1
11.22,11.64,1
10.962,11.75,1
11.014,11.746,1
11.524,10.982,1
11.012,11.364,1
11.2,11.062,1
11.626,11.894,1
11.23,11.728,1
11.144,11.91,1
11.106,11.868,1
11.53,11.918,1
11.21,11.114,1
10.746,11.702,1
11.154,11.692,1
11.412,11.924,1
10.948,11.532,1
10.988,12.298,1
10.96,11.392,1
11.656,11.346,1
11.178,12.062,1
11.368,11.56,1
11.264,11.724,1
11.554,11.576,1
10.974,11.114,1
11.12,11.634,1
11.51,12.052,1
10.95,11.402,1
11.864,12.406,1
11.198,10.854,1
11.65,11.496,1
11.248,11.722,1
11.602,11.888,1
11.424,11.454,1
11.312,11.718,1
10.736,11.68,1
11.56,11.798,1
10.028,12.268,1
9.282,11.976,1
9.178,11.53,1
9.954,12.398,1
9.622,11.558,1
9.914,11.844,1
9.07,11.092,1
10.578,11.354,1
9.582,12.14,1
9.622,11.528,1
9.35,11.71,1
10.234,11.974,1
8.986,12.31,1
9.438,12.11,1
9.592,12.012,1
9.666,11.88,1
9.364,12.012,1
9.71,11.772,1
9.992,11.836,1
9.916,12.028,1
9.382,12.226,1
9.808,12.23,1
9.272,12.152,1
9.392,11.18,1
9.28,11.976,1
9.848,11.632,1
9.322,11.514,1
9.718,11.95,1
9.12,11.76,1
8.978,12.37,1
10.072,12.202,1
9.966,11.822,1
9.506,11.648,1
9.702,11.536,1
9.45,11.96,1
9.916,11.962,1
9.96,11.538,1
9.014,11.744,1
9.024,11.846,1
10.296,11.61,1
7.87,10.838,1
8.164,10.534,1
8.214,10.62,1
8.166,10.698,1
8.05,10.746,1
7.978,11.13,1
8.08,10.992,1
8.472,11.082,1
8.494,10.584,1
8.354,10.38,1
8.096,10.714,1
7.882,10.832,1
7.908,11.346,1
7.814,10.872,1
8.28,10.104,1
8.082,10.676,1
8.068,10.118,1
8.116,10.698,1
8.042,10.79,1
8.096,10.878,1
8.124,10.932,1
8.632,11.124,1
8.27,10.716,1
7.622,10.148,1
8.198,11.398,1
8.582,11.064,1
7.942,11.076,1
8.004,10.574,1
8.504,11.378,1
8.118,11.012,1
7.874,11.296,1
7.668,10.924,1
7.966,10.72,1
7.94,10.996,1
7.988,11.228,1
8.164,11.112,1
8.386,10.772,1
8.248,10.994,1
8.286,10.734,1
8.224,10.316,1
7.976,9.578,1
7.876,8.796,1
8.172,9.01,1
8.068,9.202,1
8.416,8.654,1
8.71,8.458,1
8.056,8.434,1
7.304,9.266,1
8.118,8.608,1
7.616,9.446,1
8.092,8.956,1
8.368,8.968,1
8.022,9.334,1
8.32,9.062,1
7.832,8.952,1
7.704,8.672,1
8.236,9.108,1
8.37,8.904,1
8.352,8.896,1
8.046,9.228,1
7.71,9.538,1
8.534,8.55,1
7.996,9.172,1
8.046,9.204,1
8.622,9.174,1
7.776,8.898,1
8.226,9.038,1
7.904,9.194,1
7.874,8.856,1
7.992,8.952,1
8.262,9.468,1
8.088,9.294,1
8.034,9.792,1
8.352,9.016,1
7.85,9.334,1
8.404,9.366,1
7.892,8.808,1
8.202,9.232,1
7.668,9.026,1
8.242,9.308,1
9.432,8.61,1
10.066,8.19,1
9.146,8.044,1
9.662,7.866,1
9.6,7.874,1
8.618,8.552,1
9.334,7.658,1
9.424,7.83,1
8.892,8.166,1
9.386,7.746,1
9.878,8.054,1
9.558,7.948,1
9.222,8.002,1
9.52,8.282,1
9.76,7.932,1
9.568,8.052,1
9.736,7.552,1
9.584,8.478,1
9.358,8.242,1
9.404,7.79,1
9.458,8.54,1
9.482,7.766,1
8.844,8.024,1
9.29,8.472,1
9.274,7.566,1
9.11,8.014,1
9.542,7.688,1
9.432,8.122,1
9.786,8.066,1
9.382,7.664,1
9.404,8.228,1
9.146,8.158,1
9.622,8.004,1
10.286,7.892,1
9.43,7.676,1
9.44,8.058,1
9.788,7.684,1
9.586,7.91,1
9.694,7.448,1
9.576,7.866,1
11.442,8.688,1
11.466,8.558,1
10.674,8.936,1
11.23,8.126,1
11.614,8.588,1
11.59,8.496,1
11.536,7.586,1
11.638,8.266,1
11.16,8.43,1
10.904,8.532,1
11.284,8.742,1
11.25,8.192,1
10.84,8.218,1
11.798,8.836,1
11.51,8.094,1
10.932,7.796,1
11.404,8.206,1
11.088,8.326,1
11.334,8.17,1
11.272,8.394,1
11.59,8.408,1
11.212,8.516,1
11.566,8.024,1
11.246,8.584,1
11.252,8.566,1
10.78,8.294,1
11.04,8.322,1
11.198,7.886,1
11.168,8.262,1
11.88,8.08,1
11.356,8.586,1
11.182,8.342,1
10.836,8.664,1
11.696,8.906,1
11.282,8.28,1
10.718,8.534,1
10.444,8.684,1
11.124,8.618,1
11.392,8.94,1
11.212,8.308,1
16.674,9.638,2
16.162,10.302,2
16.612,10.218,2
16.1,9.702,2
16.404,10.072,2
15.93,10.106,2
16.128,9.888,2
16.41,10.188,2
15.982,9.92,2
16.224,10.02,2
16.296,9.458,2
16.586,10.174,2
16.314,10.716,2
16.278,9.452,2
16.622,9.652,2
16.22,9.494,2
16.626,10.162,2
16.982,10.596,2
16.27,10.128,2
16.202,9.7,2
16.532,9.776,2
17.124,9.726,2
16.47,9.698,2
16.004,10.28,2
16.366,9.796,2
16.268,9.522,2
16.13,9.748,2
16.67,10.498,2
16.488,10.542,2
16.57,10.21,2
16.456,10.112,2
16.482,9.986,2
16.584,9.754,2
16.1,9.93,2
16.226,9.67,2
16.448,9.566,2
16.572,9.624,2
16.436,9.41,2
16.502,9.98,2
16.418,9.966,2
14.362,14.644,3
14.138,14.63,3
14.064,15.072,3
13.692,14.958,3
14.238,15.296,3
13.73,15.128,3
13.952,14.868,3
13.986,14.77,3
13.916,14.996,3
13.874,14.954,3
14.168,15.276,3
14.278,15.152,3
14.098,14.9,3
13.764,15.212,3
13.948,14.218,3
14.13,14.838,3
13.362,14.932,3
13.546,14.844,3
14.13,15.11,3
13.816,14.602,3
14.386,14.686,3
13.786,14.726,3
14.204,14.822,3
13.856,15.206,3
14.074,14.384,3
13.68,14.988,3
14.204,14.976,3
13.388,15.39,3
13.708,15.048,3
14.114,15.366,3
14.4,15.04,3
14.194,15.04,3
13.888,15.436,3
13.958,15.322,3
13.922,14.802,3
13.652,14.602,3
14.294,14.996,3
13.81,14.526,3
13.408,15.34,3
13.834,14.778,3
8.826,16.474,4
8.33,16.488,4
8.468,16.378,4
8.904,15.846,4
8.662,16.354,4
8.684,16.776,4
8.33,16.066,4
8.904,16.402,4
8.778,16.486,4
8.81,16.458,4
8.398,16.576,4
8.542,15.918,4
9.064,16.456,4
9.152,16.094,4
8.614,15.908,4
8.566,17.012,4
8.12,16.11,4
