9.802,10.132,0
10.35,9.768,0
10.098,9.988,0
9.73,9.91,0
9.754,10.43,0
9.836,9.902,0
10.238,9.866,0
9.53,9.862,0
10.154,9.82,0
9.336,10.456,0
9.378,10.21,0
9.712,10.264,0
9.638,10.208,0
9.518,9.956,0
10.236,9.91,0
9.4,10.086,0
10.196,9.746,0
10.138,9.828,0
10.062,10.26,0
10.394,9.984,0
10.284,10.348,0
9.706,9.978,0
9.906,10.588,0
10.356,9.198,0
9.954,9.704,0
9.796,10.378,0
10.386,10.608,0
10.41,9.912,0
10.172,10.598,0
10.286,9.712,0
9.932,10.234,0
10.298,9.948,0
10.352,9.932,0
9.848,10.328,0
10.514,10.498,0
9.944,9.934,0
9.92,10.022,0
9.908,10.606,0
10.182,9.99,0
10.256,9.25,0
12.04,10.028,1
12.082,10.044,1
12.4,10.156,1
11.988,9.926,1
12.34,9.918,1
12.228,9.978,1
12.348,10.488,1
12.044,9.358,1
11.736,10.122,1
12.35,9.798,1
11.246,10.122,1
12.276,10.99,1
12.53,10.0,1
12.27,9.792,1
12.364,10.176,1
12.458,10.18,1
11.772,9.924,1
11.502,10.008,1
12.134,9.482,1
11.628,10.286,1
12.064,9.616,1
11.906,9.82,1
11.736,10.29,1
12.114,10.904,1
11.59,9.712,1
12.648,9.814,1
12.164,11.018,1
12.22,9.796,1
11.846,9.634,1
11.808,10.058,1
12.096,9.846,1
11.594,10.078,1
12.252,9.938,1
11.998,9.676,1
11.894,10.012,1
12.274,9.936,1
12.176,10.364,1
12.104,10.388,1
11.372,11.466,2
10.94,11.482,2
11.084,11.554,2
11.232,11.374,2
11.22,11.64,2
11.014,11.746,2
11.524,10.982,2
11.012,11.364,2
11.2,11.062,2
11.626,11.894,2
11.23,11.728,2
11.144,11.91,2
11.106,11.868,2
11.53,11.918,2
11.21,11.114,2
10.746,11.702,2
11.154,11.692,2
11.412,11.924,2
10.948,11.532,2
10.988,12.298,2
10.96,11.392,2
11.656,11.346,2
11.178,12.062,2
11.368,11.56,2
11.264,11.724,2
11.554,11.576,2
10.974,11.114,2
11.12,11.634,2
11.51,12.052,2
10.95,11.402,2
11.864,12.406,2
11.198,10.854,2
11.65,11.496,2
11.248,11.722,2
11.602,11.888,2
11.424,11.454,2
11.312,11.718,2
10.736,11.68,2
11.56,11.798,2
10.028,12.268,3
9.282,11.976,3
9.178,11.53,3
9.954,12.398,3
9.622,11.558,3
9.07,11.092,3
10.578,11.354,2
9.582,12.14,3
9.622,11.528,3
9.35,11.71,3
10.234,11.974,3
8.986,12.31,3
9.438,12.11,3
9.592,12.012,3
9.666,11.88,3
9.364,12.012,3
9.71,11.772,3
9.992,11.836,3
9.916,12.028,3
9.382,12.226,3
9.808,12.23,3
9.272,12.152,3
9.392,11.18,3
9.28,11.976,3
9.848,11.632,3
9.322,11.514,3
9.718,11.95,3
9.12,11.76,3
8.978,12.37,3
10.072,12.202,3
9.966,11.822,3
9.506,11.648,3
9.702,11.536,3
9.45,11.96,3
9.916,11.962,3
9.96,11.538,3
9.014,11.744,3
9.024,11.846,3
10.296,11.61,3
7.87,10.838,4
8.164,10.534,4
8.214,10.62,4
8.166,10.698,4
8.05,10.746,4
7.978,11.13,4
8.08,10.992,4
8.472,11.082,4
8.494,10.584,4
8.354,10.38,4
7.882,10.832,4
7.908,11.346,4
7.814,10.872,4
8.28,10.104,4
8.082,10.676,4
8.068,10.118,4
8.116,10.698,4
8.042,10.79,4
8.096,10.878,4
8.124,10.932,4
8.632,11.124,4
8.27,10.716,4
7.622,10.148,4
8.198,11.398,4
8.582,11.064,4
7.942,11.076,4
8.004,10.574,4
8.504,11.378,4
8.118,11.012,4
7.874,11.296,4
7.668,10.924,4
7.966,10.72,4
7.94,10.996,4
7.988,11.228,4
8.164,11.112,4
8.386,10.772,4
8.248,10.994,4
8.286,10.734,4
8.224,10.316,4
7.976,9.578,4
7.876,8.796,5
8.172,9.01,5
8.068,9.202,5
8.416,8.654,5
8.71,8.458,5
8.056,8.434,5
7.304,9.266,4
8.118,8.608,5
7.616,9.446,4
8.092,8.956,5
8.368,8.968,5
8.022,9.334,5
8.32,9.062,5
7.832,8.952,5
7.704,8.672,5
8.236,9.108,5
8.37,8.904,5
8.352,8.896,5
8.046,9.228,5
7.71,9.538,4
8.534,8.55,5
7.996,9.172,5
8.046,9.204,5
8.622,9.174,5
7.776,8.898,5
8.226,9.038,5
7.904,9.194,5
7.874,8.856,5
7.992,8.952,5
8.262,9.468,5
8.088,9.294,5
8.034,9.792,4
8.352,9.016,5
7.85,9.334,5
8.404,9.366,5
7.892,8.808,5
8.202,9.232,5
7.668,9.026,5
8.242,9.308,5
9.432,8.61,5
10.066,8.19,6
9.146,8.044,5
9.662,7.866,5
9.6,7.874,5
8.618,8.552,5
9.334,7.658,5
9.424,7.83,5
9.386,7.746,5
9.878,8.054,5
9.558,7.948,5
9.222,8.002,5
9.52,8.282,5
9.76,7.932,5
9.568,8.052,5
9.736,7.552,5
9.584,8.478,5
9.358,8.242,5
9.404,7.79,5
9.458,8.54,5
9.482,7.766,5
8.844,8.024,5
9.29,8.472,5
9.274,7.566,5
9.11,8.014,5
9.542,7.688,5
9.432,8.122,5
9.786,8.066,5
9.382,7.664,5
9.404,8.228,5
9.146,8.158,5
9.622,8.004,5
10.286,7.892,6
9.43,7.676,5
9.44,8.058,5
9.788,7.684,5
9.586,7.91,5
9.694,7.448,5
9.576,7.866,5
11.442,8.688,6
11.466,8.558,6
10.674,8.936,6
11.23,8.126,6
11.614,8.588,6
11.59,8.496,6
11.536,7.586,6
11.638,8.266,6
11.16,8.43,6
10.904,8.532,6
11.284,8.742,6
11.25,8.192,6
10.84,8.218,6
11.798,8.836,6
11.51,8.094,6
10.932,7.796,6
11.404,8.206,6
11.088,8.326,6
11.334,8.17,6
11.272,8.394,6
11.59,8.408,6
11.212,8.516,6
11.566,8.024,6
11.246,8.584,6
11.252,8.566,6
11.04,8.322,6
11.198,7.886,6
11.168,8.262,6
11.88,8.08,6
11.182,8.342,6
10.836,8.664,6
11.696,8.906,6
11.282,8.28,6
10.718,8.534,6
10.444,8.684,6
11.124,8.618,6
11.392,8.94,6
11.212,8.308,6
16.674,9.638,7
16.162,10.302,7
16.612,10.218,7
16.1,9.702,7
16.404,10.072,7
15.93,10.106,7
16.128,9.888,7
16.41,10.188,7
15.982,9.92,7
16.224,10.02,7
16.296,9.458,7
16.586,10.174,7
16.314,10.716,7
16.278,9.452,7
16.622,9.652,7
16.22,9.494,7
16.626,10.162,7
16.982,10.596,7
16.27,10.128,7
16.202,9.7,7
16.532,9.776,7
17.124,9.726,7
16.47,9.698,7
16.004,10.28,7
16.366,9.796,7
16.268,9.522,7
16.13,9.748,7
16.67,10.498,7
16.488,10.542,7
16.57,10.21,7
16.456,10.112,7
16.482,9.986,7
16.584,9.754,7
16.1,9.93,7
16.226,9.67,7
16.448,9.566,7
16.572,9.624,7
16.436,9.41,7
16.502,9.98,7
16.418,9.966,7
14.362,14.644,8
14.138,14.63,8
14.064,15.072,8
13.692,14.958,8
14.238,15.296,8
13.73,15.128,8
13.952,14.868,8
13.986,14.77,8
13.916,14.996,8
13.874,14.954,8
14.168,15.276,8
14.278,15.152,8
14.098,14.9,8
13.764,15.212,8
13.948,14.218,8
14.13,14.838,8
13.362,14.932,8
13.546,14.844,8
14.13,15.11,8
13.816,14.602,8
14.386,14.686,8
13.786,14.726,8
14.204,14.822,8
13.856,15.206,8
14.074,14.384,8
13.68,14.988,8
14.204,14.976,8
13.388,15.39,8
13.708,15.048,8
14.114,15.366,8
14.4,15.04,8
14.194,15.04,8
13.888,15.436,8
13.922,14.802,8
13.652,14.602,8
14.294,14.996,8
13.81,14.526,8
13.408,15.34,8
13.834,14.778,8
8.826,16.474,9
8.33,16.488,9
8.468,16.378,9
8.904,15.846,9
8.662,16.354,9
8.684,16.776,9
8.33,16.066,9
8.904,16.402,9
8.778,16.486,9
8.81,16.458,9
8.398,16.576,9
8.542,15.918,9
9.064,16.456,9
9.152,16.094,9
8.614,15.908,9
8.566,17.012,9
8.12,16.11,9
8.844,16.026,9
8.398,16.282,9
8.808,15.59,9
8.502,16.166,9
8.942,16.19,9
8.376,16.112,9
8.518,15.84,9
8.878,16.004,9
8.582,16.774,9
8.248,16.154,9
8.588,16.24,9
8.706,16.374,9
8.458,16.452,9
8.83,16.36,9
8.616,16.112,9
8.844,16.362,9
8.468,15.928,9
8.62,16.674,9
8.974,16.53,9
8.826,16.084,9
8.104,15.962,9
8.386,16.24,9
4.576,12.878,10
4.46,13.16,10
3.632,12.862,10
4.238,12.506,10
4.348,13.268,10
3.788,12.372,10
4.19,12.772,10
3.86,12.706,10
3.978,13.308,10
4.336,12.854,10
4.218,13.03,10
4.25,13.002,10
4.334,13.06,10
4.654,12.566,10
4.38,12.792,10
3.968,13.016,10
4.614,12.526,10
3.95,12.67,10
4.038,12.67,10
4.426,12.238,10
4.066,12.514,10
4.248,12.392,10
4.61,12.95,10
4.328,12.99,10
4.5,12.522,10
4.176,12.71,10
4.492,12.464,10
4.134,12.834,10
4.316,12.764,10
4.454,12.084,10
4.052,12.934,10
4.26,13.118,10
4.058,13.718,10
4.24,12.626,10
3.838,12.232,10
3.764,12.38,10
4.424,13.186,10
4.234,12.994,10
5.13,13.296,10
3.9,6.742,11
3.994,7.206,11
4.278,7.222,11
4.172,6.848,11
3.936,6.994,11
4.162,6.87,11
3.762,7.1,11
4.256,7.612,11
4.55,6.822,11
4.062,6.984,11
4.026,7.23,11
4.364,7.184,11
4.292,7.208,11
4.288,6.91,11
4.018,7.062,11
4.07,7.104,11
4.548,7.654,11
4.402,7.082,11
3.692,7.49,11
4.888,7.194,11
4.456,7.146,11
4.732,7.154,11
4.088,7.212,11
4.502,6.928,11
3.402,7.434,11
4.246,6.692,11
4.166,7.256,11
4.852,6.83,11
4.398,7.428,11
5.016,7.054,11
4.25,6.76,11
3.738,7.082,11
4.254,7.264,11
4.122,7.238,11
3.878,7.232,11
4.55,7.29,11
4.03,7.126,11
4.412,7.022,11
4.276,7.244,11
8.376,3.788,12
8.81,3.864,12
8.218,3.548,12
8.374,3.748,12
8.102,4.3,12
8.386,3.952,12
8.858,3.274,12
8.884,3.504,12
8.294,3.38,12
8.38,3.178,12
8.738,4.294,12
9.1,3.84,12
9.086,3.6,12
8.616,3.45,12
8.624,3.698,12
8.632,3.82,12
8.286,3.704,12
8.816,3.58,12
8.722,3.854,12
8.298,3.378,12
8.87,3.554,12
8.562,3.662,12
8.6,3.828,12
8.94,3.836,12
8.768,4.32,12
8.838,3.926,12
8.288,3.466,12
8.652,3.782,12
8.376,3.956,12
7.724,3.414,12
8.374,4.136,12
8.6,3.712,12
9.026,3.788,12
8.534,3.252,12
8.874,3.602,12
8.796,3.888,12
8.592,3.988,12
8.98,4.014,12
8.562,3.856,12
13.894,4.16,13
14.278,5.26,13
14.364,4.748,13
14.108,4.918,13
13.998,5.498,14
14.4,5.296,13
14.3,5.368,13
13.958,5.35,14
13.842,4.984,14
13.85,4.246,13
13.978,5.356,14
14.366,5.104,13
14.272,4.94,13
14.336,5.176,13
14.744,5.248,13
14.306,5.06,13
13.986,5.05,14
14.44,5.33,13
14.004,4.92,13
13.332,4.592,14
14.218,5.544,14
14.154,4.768,13
13.67,5.406,14
13.664,5.016,14
14.12,4.87,13
13.836,4.51,13
14.204,5.064,13
14.004,5.228,14
13.266,4.858,14
13.668,5.34,14
14.528,4.812,13
14.318,4.592,13
14.018,5.182,14
14.37,4.884,13
14.198,4.804,13
13.636,5.218,14
14.41,4.656,13
14.02,5.614,14
